"id","tags","pred"
"60334","air-travel aircraft rationale","landing turned"
"60338","where-on-earth identify-this landmarks balkans","yugoslavian monuments"
"60341","budget public-transport routes new-york-state","york potsdam"
"60342","paris security","safety paris"
"60345","passports passport-stamps","gone stamps"
"60350","safety driving automobiles mountains","safer road"
"60357","visas transit china","hong beijing"
"60358","italy shopping event-based-effects milan","monday milano"
"60363","usa customs-and-immigration legal","files login"
"60364","air-travel legal airlines united-airlines delays","lax flight"
"60367","air-travel luggage legal swiss fare-class","allowance luggage"
"60370","air-travel airport-security hand-luggage","medically liquids"
"60371","layovers passenger-rights iberia","iberia madrid"
"60376","h1b-visas","status expired"
"60378","visas transit customs-and-immigration layovers new-delhi","customs delhi"
"60383","ryanair prohibited-items","shaver gillette"
"60387","air-travel food-and-drink loyalty-programs cabin-crew","crew fish"
"60397","air-travel","east west"
"60400","visas air-travel uk indian-citizens stop-overs","lhr aa"
"60402","visas","visas permit"
"60404","passports legal indian-citizens","passports father"
"60405","norway languages oslo hurum","speaking norwegian"
"60406","visas schengen indian-citizens standard-visitor-visa","document schengen"
"60410","usa us-visa-waiver-program iran","born german"
"60415","fees-and-charges museums washington-dc","washington dc"
"60419","us-visa-waiver-program canadian-citizens","youre iranian"
"60421","berlin public-holidays","dm berlin"
"60425","air-travel seating child-safety-seat","seat tether"
"60428","usa uk transit jamaica","york jamaica"
"60430","visas proof-of-funds standard-visitor-visa proof-provenance-of-funds bangladeshi-citizens","transferred gbp"
"60436","budget airports planning turkey istanbul","mobile wifi"
"60437","customs-and-immigration airports south-korea icn","incheon stamp"
"60438","shopping public-holidays washington-dc opening-hours","dc malls"
"60439","legal australia fishing","australia spearfish"
"60440","buses paris factoids routes","spokes buses"
"60445","visas south-africa","zeenny misspelled"
"60446","usa food-and-drink local-customs etiquette dietary-restrictions","invited alcohol"
"60447","cellphones internet mobile-operators","prepaid vacations"
"60455","visas uk visa-refusal proof-provenance-of-funds","circumstances satisfied"
"60458","visas spain tunisian-citizens","ceuta melilla"
"60459","money exchange mauritius","mauritius euro"
"60462","poland long-stay-visas frankfurt","temporary polish"
"60463","visas schengen visa-refusal","russia bank"
"60466","us-citizens singapore visa-free-entry","singapore slip"
"60469","driving","transmission manual"
"60471","tickets tatkal","eticket secunderabad"
"60472","tickets online-resources italy museums florence","del cupola"
"60474","visas schengen russia tourist-visas kenyan-citizens","kenyan russia"
"60483","air-travel online-resources airlines flight-search-engines","roundtrip website"
"60488","air-travel schengen paris transit-visas ory","djerba orly"
"60489","transit uk-citizens transit-visas abu-dhabi auh","mosque voa"
"60490","transit sfo short-connection","bc sfo"
"60497","austria vienna slovakia nostalgia bratislava","old bratislava"
"60502","customs-and-immigration india","purchased perfumes"
"60503","usa customs-and-immigration india","easiest laptops"
"60504","uk passports legal visa-refusal dual-nationality","birth ban"
"60505","airports airport-transfer luggage-storage athens ath","lockers luggage"
"60510","sightseeing landmarks central-asia turkmenistan","door hell"
"60511","air-travel tickets india","book return"
"60513","h1b-visas","automatic revalidation"
"60514","canada transit-visas","transit canada"
"60519","food-and-drink shopping hong-kong","easiest spices"
"60522","air-travel transit short-connection atlanta atl","san diego"
"60523","visas indian-citizens dubai","grant end"
"60527","safety australia event-based-effects northern-territory","nt flooding"
"60529","where-on-earth culture hygiene","australia hammam"
"60532","passports","descriptions passports"
"60533","luggage international-travel london left-luggage","stowing luggage"
"60535","rental philippines scooters bikes","bike scooter"
"60537","usa esta uk-citizens","dad thailand"
"60541","trains poland warsaw left-luggage","warsaw lockers"
"60548","visas schengen uk indian-citizens residency","uk railing"
"60549","trains factoids seating high-speed-rail scenic-routes","speed intercity"
"60550","cellphones morocco phone-networks","inwi data"
"60552","safety dubai uae religion denial-of-entry","muslim atheist"
"60554","visas australia australian-residents","australian permanent"
"60559","visas usa overstaying minors","enter green"
"60562","public-transport transportation airport-transfer new-york-city lga","la guardia"
"60567","visas south-africa","extension sa"
"60570","accommodation deportation social-norms","voluntarily homeless"
"60572","uk standard-visitor-visa conferences","practise conference"
"60577","esta us-visa-waiver-program las-vegas german-citizens iranian-citizens","law vegas"
"60578","air-travel legal airlines hand-luggage","trasport set"
"60579","trains check-in thalys","resembles thalys"
"60584","schengen legal borders eu-citizens","exit dutch"
"60591","electronic-items fragile-luggage","stand monitor"
"60592","public-holidays opening-hours","nd shops"
"60594","budget europe prague central-europe","prague spas"
"60598","china transit-visas","tianjin beijing"
"60600","visas air-travel schengen cancellations","say geneva"
"60601","visas paris bosnia tunisian-citizens","herzegovina bosnia"
"60604","airport-security security refunds delta-airlines","bag laptop"
"60605","usa visa-refusal study","earlier reject"
"60607","transit germany gifts","transit area"
"60612","transit canada international-travel belgium","document belgian"
"60615","refunds travel-agents turkish-airlines","refund crown"
"60616","health china bicycles","pollution bicycling"
"60620","air-travel usa airport-security clothing tsa","ankle brace"
"60630","visas transit china transit-visas china-southern-airlines","exemption beijing"
"60632","budget germany automobiles security hamburg","hamburg parking"
"60635","online-resources paris restaurants","paris bistrot"
"60637","visas uk passports online-resources","praveen previous"
"60638","cancellations eurostar hidden-city-ticketing","book eurostar"
"60640","budget tickets emirates","release saver"
"60646","luggage morocco marrakech left-luggage","jardin majorelle"
"60647","airlines hand-luggage","item carry"
"60648","visas schengen customs-and-immigration belgium","finland belgium"
"60651","visas usa esta us-visa-waiver-program uk-citizens","esta grace"
"60654","emergencies","dialling emergency"
"60657","france maps gps-navigation travel-tools","offline dordogne"
"60663","uk denial-of-entry","left stamp"
"60665","customs-and-immigration legal qatar drugs","qatar tramadol"
"60667","trains planning buses italy seating","train reservation"
"60669","visas visa-refusal ugandan-citizens","statement uk"
"60675","children vietnam southeast-asia cambodia family","markets floating"
"60677","visas air-travel transit ukraine chinese-citizens","boryspil terminal"
"60680","trains public-transport london buses lhr","evening bournemouth"
"60684","brazil language-barrier languages english-language","brazil english"
"60686","hotels tips-and-tricks refunds booking.com","bookings hotel"
"60689","visas taiwan proof-of-onward-travel","plan taiwan"
"60700","usa online-resources tips-and-tricks where-on-earth music","piano pianos"
"60702","uk europe","organise spa"
"60703","uk airport-transfer lhr transit-visas","heathrow uae"
"60705","air-travel online-resources flight-search-engines ita-matrix","matrix ita"
"60707","local-customs restaurants tipping iran etiquette","females tip"
"60710","ontario traffic","hamilton oakville"
"60711","uk visa-refusal study proof-provenance-of-funds standard-visitor-visa","father bank"
"60713","tourist-visas bulgaria marriages","bulgarian bulgaria"
"60719","uk study denial-of-entry removal","refused uk"
"60720","health dubai drugs","buproprion dubai"
"60722","visas transit australia","sydney carriers"
"60723","planning tips-and-tricks paris museums louvre","sunday louvre"
"60725","netherlands","mills windmill"
"60729","sightseeing factoids museums los-angeles","museum museums"
"60730","us-citizens","triple citizenship"
"60731","transit canada","louis canada"
"60734","air-travel online-resources","engines airfare"
"60735","ferries senegal cape-verde","cape verde"
"60737","passports countries","countries share"
"60738","air-travel factoids aircraft","cruising altitude"
"60744","public-transport budapest","transport huf"
"60747","airports","products starbucks"
"60748","usa local-customs shopping photography","shelf supermarket"
"60749","visas international-travel safety","friendly reunion"
"60750","hotels cancellations","cancel hotel"
"60756","air-travel aircraft seating china-airlines","seat inch"
"60757","driving china paperwork motorcycles kazakhstan","china motorcycle"
"60764","transit uae south-african-citizens auh","abu dhabi"
"60765","airports","flight overbooked"
"60768","luggage-storage colombia barranquilla","days barranquilla"
"60769","children mexico price rationale vacations","price adult"
"60777","airport-transfer colombia cartagena","early cartagena"
"60779","trains japan shinkansen","april shinkansen"
"60782","where-on-earth identify-this coastline","rock formations"
"60787","visas vietnam","online vietnam"
"60788","visas uk","uk overstayed"
"60791","passports international-travel","passport swiss"
"60793","colombia festivals barranquilla","carnaval barranquilla"
"60794","tickets","year passes"
"60797","air-travel transit cancellations","singapore kl"
"60798","emirates alaska-airlines","miles redeem"
"60799","usa children study","language school"
"60808","airports transportation airport-transfer oslo","norway oslo"
"60813","usa customs-and-immigration passports","ds notary"
"60819","usa esta mexico","mexico ireland"
"60822","visas uk indian-citizens standard-visitor-visa","uk visitors"
"60826","air-travel delays compensation lost-luggage","gift boarding"
"60833","visas usa customs-and-immigration us-visa-waiver-program overstaying","program waiver"
"60835","customs-and-immigration cellphones us-citizens local-customs","unopened iphone"
"60839","visas indian-citizens proof-provenance-of-funds proof-of-employment","refused income"
"60841","usa legal us-visa-waiver-program","prevention improvement"
"60844","georgia-country solo-travel eastern-europe","skin darker"
"60848","visas uk","visitor uk"
"60850","public-transport japan buses","centrair matsumoto"
"60851","legal japan pets","law dogs"
"60857","health vietnam tap-water","water tap"
"60864","loyalty-programs british-airways american-airlines oneworld","loyalty executive"
"60866","safety russia","hassled russia"
"60868","usa","venezuela trinidad"
"60871","uk trains tickets london train-stations","thetrainline collection"
"60872","trains airports day-trips manchester","sheffield manchester"
"60875","uk western-europe opening-hours","closes pm"
"60880","new-zealand adventure north-island","labyrinth tube"
"60881","visas uk transit layovers","peru transit"
"60884","food-and-drink philippines","manila mangos"
"60892","bookings hotels","charged dec"
"60901","public-transport tickets paris ratp","tickets pack"
"60902","trains public-transport tickets paris ratp","ticket re"
"60909","warsaw","rooftops warsaw"
"60912","visas schengen family latvia algerian-citizens","algeria latvia"
"60914","international-travel sea-travel extreme-tourism mediterranean palestine","inflatable gaza"
"60916","visas indian-citizens vacations","holders days"
"60927","air-travel airport-security stn","accompany stansted"
"60928","visas schengen","tier malta"
"60929","china borders identify-this maps mongolia","line appears"
"60934","visas usa us-visa-waiver-program","esta border"
"60937","airports laos atms","luang prabang"
"60939","cruising south-america galapagos-islands","galapagos cruises"
"60941","usa customs-and-immigration india electronic-items taxes","items india"
"60942","international-travel airlines seating china-airlines code-share","vietnam airlines"
"60946","dubai clothing sweden winter","extreme dubai"
"60948","identify-this beaches","identify neil"
"60953","usa indian-citizens b1-b2-visas transit-visas","visa tourist"
"60958","usa customs-and-immigration esta us-visa-waiver-program","fast esta"
"60959","transit paris cdg","terminal starbucks"
"60967","schengen uk-citizens","damaged passport"
"60971","air-travel aircraft seating","row seats"
"60976","visas egypt","application date"
"60978","visas schengen germany visa-refusal proof-of-onward-travel","soccer german"
"60979","legal indonesia family cultural-awareness","java indonesia"
"60980","air-travel usa electronic-items","mac laptops"
"60983","air-travel american-airlines vouchers overbooking","seperate voucher"
"60984","airport-transfer vancouver yvr","yvr whistler"
"60988","air-travel tips-and-tricks mobile-apps","checklist app"
"60989","visas australian-citizens new-zealand","passport nz"
"60994","usa airlines","green processed"
"60998","legal france paris officials","precinct fine"
"60999","passports dual-nationality","thailand thai"
"61009","visas b1-b2-visas","transcript prove"
"61012","visas schengen","cgk dus"
"61014","usa passports esta global-entry","global esta"
"61016","visas customs-and-immigration australia","stoppage brisbane"
"61020","visas visa-refusal egypt","refused egyptian"
"61023","air-travel uk transit airports lhr","heathrow terminal"
"61024","legal safety beaches morocco female-travellers","clothes beach"
"61025","morocco marrakech","toubkal kasbah"
"61027","visas usa i-94","return trouble"
"61028","usa customs-and-immigration legal regulations","usa police"
"61033","india china borders","china uttarakhand"
"61035","passports germany planning","department germany"
"61040","luggage legal maldives cold-weapons","knife cooking"
"61047","air-travel legal electronic-items hand-luggage","iron soldering"
"61048","trains austria","cutoff youth"
"61056","transit hotels zurich swiss zrh","hotel zurich"
"61066","legal germany safety female-travellers cold-weapons","guns sister"
"61077","borders ireland removal deportation","ireland deported"
"61079","transit","travel document"
"61081","nepal snow","snow nepal"
"61083","passports india indian-citizens paperwork","renewed passport"
"61086","japan train-stations ruins","stations abandoned"
"61088","visas visa-refusal","uk husband"
"61089","legal tips-and-tricks security photography","ray film"
"61094","dxb","power dxb"
"61096","health driving-licenses","driving license"
"61097","visas usa customs-and-immigration borders taxes","taxes german"
"61104","visas australia thailand tourist-visas nepali-citizens","bangkok nepali"
"61113","india sightseeing","gurgaon scenic"
"61114","visas uk china eu-citizens residency","certificates chinese"
"61119","colombia","pasto popayan"
"61121","uk planning architecture history","km sussex"
"61124","usa customs-and-immigration denial-of-entry","verbal officer"
"61127","borders where-on-earth eu","water markers"
"61128","airport-transfer train-stations helsinki hel","vantaa opened"
"61131","japan study pets","lessons sheepdog"
"61133","visas usa indian-citizens","student japan"
"61135","luggage united-airlines san-francisco sfo","san francisco"
"61137","air-travel london ryanair stn","full stansted"
"61142","budget security luggage-storage bulgaria sofia","bulgaria sofia"
"61143","australia visa-free-entry rationale","xenophobic australia"
"61144","visas iran israeli-citizens","israelis kish"
"61152","visas visa-refusal iran","lankan iran"
"61153","uk standard-visitor-visa islam","grounds muslims"
"61159","canada weather-and-climate","wanna canada"
"61165","visas uk indian-citizens eu german-citizens","permit uk"
"61171","tips-and-tricks clothing winter female-travellers baltics","trousers baltic"
"61179","legal driving australia camping","hours rest"
"61181","visas indian-citizens jamaica","formalities jamaica"
"61182","visas kuwait","ecr passport"
"61183","visas uk new-zealand-citizens","uk tb"
"61185","visas usa esta us-visa-waiver-program overstaying","overstaying ban"
"61189","trains tickets indian-railways railway-station","confirmed cnf"
"61191","online-resources vietnam embassies scams","website vietnamembassy"
"61192","visas uk long-stay-visas","saket patel"
"61193","visas indian-citizens japan","statement itr"
"61200","public-transport southeast-asia","tien tho"
"61201","passports us-citizens dual-nationality dutch-citizens","eu passport"
"61203","schengen passports belgium dutch-residents","netherlands barbados"
"61204","air-travel factoids fares history","town cape"
"61209","public-transport belgium brussels sports-events","truiden brussels"
"61210","visas uk chinese-citizens standard-visitor-visa","lecture shall"
"61215","usa international-travel b1-b2-visas","expires th"
"61217","transit layovers sightseeing morocco casablanca","sightsee morocco"
"61221","passports international-travel us-citizens mexico minors","nephew father"
"61227","safety pakistan karachi","safe karachi"
"61229","usa esta us-visa-waiver-program work","pictures model"
"61230","winter-sports bulgaria skiing","borovets ski"
"61234","india money","cash dinner"
"61237","visas canada dual-nationality canadian-citizens eta","canada eta"
"61238","visas uk","occassion australian"
"61240","budget destinations winter sydney snow","sydney christmas"
"61246","residency","obtaining residency"
"61248","visas uk business-travel","maintain business"
"61249","visas schengen overstaying","visa condition"
"61250","usa canada us-visa-waiver-program","th valentine"
"61251","budget tours south-africa adventure","south africa"
"61253","usa passports us-citizens minors","cancun son"
"61260","usa money exchange","atm withdraw"
"61261","colombia barranquilla","cartagena barranquilla"
"61265","passports canada us-citizens cruising","cruise alaska"
"61270","tickets check-in easyjet","bring print"
"61272","india bookings family indian-railways","bulk booking"
"61273","visas usa customs-and-immigration passports i-94","re unexpired"
"61274","transit","ghanaian georgia"
"61280","customs-and-immigration india electronic-items import-tax","duty import"
"61283","transportation automobiles where-on-earth factoids","dedicated autonomous"
"61284","airports jfk duty-free","duty shops"
"61288","air-travel electronic-items hand-luggage tsa","backpack systems"
"61292","visas schengen norway","schengen norway"
"61293","airlines etihad","eithad etihad"
"61301","tickets amsterdam brussels klm thalys","brussels thalys"
"61302","usa public-transport las-vegas death-valley","death valley"
"61308","air-travel tickets compensation","ticket th"
"61311","air-travel","scheduled flights"
"61312","usa tickets airlines fares","half dublin"
"61315","trains tickets italy mxp","malpensa gallarate"
"61317","air-travel flight-status","bdl flight"
"61323","tickets spirit-airlines","boarding spirit"
"61326","visas indian-citizens china macau","tourist macau"
"61330","public-transport work austria vienna cafes","transportation vienna"
"61332","passports poland polish-citizens","citizenship polish"
"61335","customs-and-immigration canada tips-and-tricks montreal","immigration montreal"
"61336","luggage regulations winter-sports air-china","cm snowboard"
"61339","usa esta us-visa-waiver-program","days trip"
"61341","visas usa customs-and-immigration b1-b2-visas croatia-citizens","business cousin"
"61350","passports china paperwork taiwan","prc roc"
"61351","weather-and-climate cities","guayaquil centigrade"
"61352","visas usa customs-and-immigration passports b1-b2-visas","damaged passport"
"61354","usa uk indian-citizens","indian uk"
"61358","uk london layovers budapest stn","budapest moroccan"
"61364","health jetlag","remedy melatonin"
"61365","air-travel check-in spirit-airlines","print printer"
"61367","air-travel legal airport-security electronic-items hand-luggage","devices phones"
"61370","visas","visas american"
"61371","hygiene philippines","seats toilets"
"61372","airlines aircraft rationale","recorded weighed"
"61375","air-travel","conditions range"
"61378","europe seating norwegian-air-shuttle","boarding seats"
"61385","visas uk applications standard-visitor-visa","statement whatsapp"
"61387","visas uk children","accompanied uk"
"61389","airports tap-water","birmingham fountains"
"61393","air-travel usa ireland","ireland flight"
"61395","india backpacking new-delhi snow north-india","winter snow"
"61396","india safety sri-lankan-citizens tamil-nadu","nadu tamil"
"61398","air-travel insurance easyjet","cover ticket"
"61401","public-transport automobiles","ride park"
"61407","visas singapore","lost singapore"
"61412","air-travel online-resources airports tap-water","fountains water"
"61413","customs-and-immigration legal international-travel food-and-drink drugs","nations spice"
"61414","schengen customs-and-immigration europe us-citizens long-stay-visas","understanding territory"
"61416","loyalty-programs british-airways","transaction avios"
"61419","visas","dublin ibiza"
"61420","transit customs-and-immigration airports london","connection sweden"
"61421","usa motorcycles national-parks rvs","motorcycle rv"
"61424","visas indian-citizens spain tourist-visas working-visas","pair au"
"61426","visas schengen","down schengen"
"61430","visas india","india seattle"
"61431","visas hotels dubai","sponsors hotel"
"61433","online-resources tips-and-tricks payment-cards uber","uber quotes"
"61435","canada money toronto","dated banknotes"
"61436","visas indian-citizens japan okinawa","jeju okinawa"
"61439","cellphones philippines","sim globe"
"61444","tickets qantas open-jaw","syd jnb"
"61447","visas schengen indian-citizens lost-documents","new copy"
"61448","visas schengen","oslo amsterdam"
"61457","indonesia activities outdoor-activities lakes","paragliding toba"
"61458","uk","parents deposits"
"61459","visas visa-refusal removal deportation visa-rejection","future deportation"
"61462","schengen austria","suspension austria"
"61465","visas schengen","arrival departure"
"61469","pets","cages pets"
"61470","visas","cost mother"
"61475","schengen austria event-based-effects","austria ids"
"61477","vietnam luggage-storage train-stations hanoi","downtown hanoi"
"61478","visas schengen austria","suspended schengen"
"61479","transportation colombia","beaches tayrona"
"61483","factoids new-zealand photography architecture","building photographed"
"61488","money colombia","colombia cash"
"61489","international-travel layovers short-connection mco","international mco"
"61494","schengen international-travel australian-citizens long-stay-visas 90-180-visa-rules","austria austrian"
"61496","borders hiking land-borders pyrenees","french spanish"
"61497","visas germany visa-refusal deportation gcc","study deportation"
"61498","visas uk accommodation rental","landlords flat"
"61502","electronic-items south-korea","protector surge"
"61506","passports us-citizens paperwork applications","fit initials"
"61511","visas uk customs-and-immigration us-citizens removal","work entry"
"61516","air-travel delays charter","hrs monarch"
"61519","online-resources planning destinations vacations","compare packages"
"61520","public-transport buses colombia bogota medellin","bogot medell"
"61522","air-travel layovers missed-flights","city round"
"61527","overland colombia panama medellin panama-city","medellin panama"
"61529","visas uk payment-cards travel-agents scams","job agent"
"61532","public-transport vienna bratislava","vienna bratislava"
"61533","transit lhr shopping","transferring terminal"
"61536","money payment-cards exchange","communiuty prepaid"
"61539","schengen marriages","married marriage"
"61544","visas schengen","uk andorra"
"61549","visas schengen","austria weekend"
"61560","colombia land-borders venezuela","venezuela palomino"
"61561","visas schengen indian-citizens germany visa-rejection","australia bangalore"
"61563","vietnam music hanoi","hanoi workshop"
"61564","air-travel customs-and-immigration international-travel ewr short-connection","jetways newark"
"61565","ferries check-in","foot passengers"
"61566","visas schengen filipino-citizens romania","apply romania"
"61569","visas singapore multiple-entry pakistani-citizens","double singapore"
"61570","local-customs san-francisco local-knowledge","francisco san"
"61572","budget legal australia tips-and-tricks camping","bay byron"
"61573","airports hong-kong hkg","hong terminal"
"61577","air-travel","representatives departure"
"61580","visas schengen spain multiple-entry","spain entering"
"61582","visas transit lhr transit-visas","depart terminal"
"61583","canada transit-visas","passport vac"
"61590","adventure south-america colombia amazon-jungle amazon-river","amazon forest"
"61594","trains public-transport tokyo nrt","ginza higashi"
"61600","mail manila mnl","manila postcards"
"61607","money argentina atms","card atm"
"61608","lhr shopping guidebooks","moon bookstore"
"61610","air-travel luggage international-travel hand-luggage","weights baggage"
"61614","visas schengen germany germany-schengen-visas","dhabi feb"
"61616","study asia seoul air-quality","quality seoul"
"61632","air-travel luggage tips-and-tricks luggage-storage","honey jars"
"61633","china nature-and-wildlife mongolia ethical-travel buddhism","sky burial"
"61634","transit airports ams short-connection","nairobi bhx"
"61638","uk paperwork standard-visitor-visa","rs uk"
"61643","air-travel usa customs-and-immigration layovers new-york-city","ue layover"
"61645","visas france","months france"
"61653","visas australian-citizens mongolia","mongolia mongolian"
"61654","visas","iraqi iraq"
"61662","luggage turkish-airlines northern-cyprus","northern cyprus"
"61663","visas usa esta us-visa-waiver-program","syria sudan"
"61671","visas customs-and-immigration italy","receipt permesso"
"61672","customs-and-immigration india","laptops chennai"
"61674","air-travel american-airlines","choice coach"
"61678","india turkey overland iran pakistan","overland iran"
"61679","where-on-earth islands remote-locations","hanuatu complex"
"61680","visas us-citizens czech-republic","seattle washington"
"61682","visas schengen multiple-entry romania","schengen romania"
"61683","usa transit-visas","usa transit"
"61685","visas new-zealand","rejection student"
"61691","london","tolerated pavement"
"61693","airports airport-transfer manchester man","airport manchester"
"61696","visas usa esta","old years"
"61697","air-travel","jetforce backpack"
"61698","international-travel health australia drugs","prescription pills"
"61700","transit luggage","dc dubai"
"61702","air-travel airlines health drugs","chiller onboard"
"61710","visas uk customs-and-immigration","member uk"
"61713","layovers portland pdx","pdx portland"
"61715","visas usa canadian-citizens iranian-citizens","canadians dual"
"61717","health local-customs culture hygiene cultural-awareness","hands doctors"
"61723","visas usa esta dual-nationality iraq-citizens","nationals dual"
"61725","usa activities outdoor-activities","volleyball hawaii"
"61726","passports indian-citizens","category ecr"
"61735","road-trips vietnam motorcycles","bien dien"
"61738","visas overstaying vietnam ho-chi-minh-city","days vnd"
"61742","visas","month divorce"
"61743","france us-citizens italy spain","france term"
"61748","schengen germany transit-visas","frankfurt transit"
"61752","las-vegas grand-canyon","canyon rim"
"61763","visas uk lhr","london terminals"
"61765","budget australia walking birdwatching","penguins penguin"
"61766","public-transport france paris industrial-action","minutes industrial"
"61767","visas usa uk visa-refusal australian-citizens","visa revoked"
"61770","tickets kul","rm klia"
"61775","car-rentals price","discounted hire"
"61780","schengen germany","germany validity"
"61781","us-citizens transit-visas","abu dhabi"
"61789","airlines bookings rationale itineraries","minutes agent"
"61792","air-travel","lhr skip"
"61793","visas","girlfriend canada"
"61794","airport-security","gate plane"
"61796","eu eu-citizens identity-cards","card identity"
"61799","car-rentals rental los-angeles","angeles possible"
"61800","buses colombia","tables bus"
"61805","visas ireland","blue ireland"
"61811","usa europe international-travel us-visa-waiver-program","changes vwp"
"61813","usa united-airlines code-share jet-airways","newark jet"
"61815","loyalty-programs oneworld","platinum status"
"61816","security hostels rome landmarks","rome center"
"61817","visas singapore","japan singapore"
"61822","visas customs-and-immigration","airside immigration"
"61823","transit-visas jordan","jordan transit"
"61824","luggage airlines qatar-airways","kg qatar"
"61825","usa customs-and-immigration","visiting girlfriend"
"61827","luggage luggage-storage colombia bogota","lockers bogota"
"61829","south-korea outdoor-activities water-sports","korea canoes"
"61834","airlines hand-luggage","belt extender"
"61837","air-travel transit layovers accommodation","doha accommodations"
"61841","road-trips shipping","drive road"
"61842","visas uk","suppliers letter"
"61843","schengen germany visa-refusal pakistani-citizens","procedure appeal"
"61845","visas russia","voucher hotel"
"61847","transit-visas","shengen airside"
"61850","tickets australia eu-citizens one-way","ticket buy"
"61852","health dominican-republic zika","zika virus"
"61855","english-language british-virgin-islands","accent british"
"61860","usa volunteering","volunteer charity"
"61865","usa paperwork esta us-visa-waiver-program","esta reapply"
"61867","luggage nrt short-connection code-share tahiti","narita tahiti"
"61871","air-travel europe flight-search-engines south-america","south america"
"61874","schengen us-citizens proof-of-onward-travel","schengen iceland"
"61878","transit indian-citizens turkey transit-visas","visa transit"
"61881","uk customs-and-immigration turkey eu duty-free","cigarettes bulgaria"
"61882","usa paperwork esta us-visa-waiver-program","override esta"
"61883","air-travel legal safety electronic-items","fellow passenger"
"61884","buses colombia","pereira filandia"
"61885","schengen germany tourist-visas family permits","reunion germany"
"61888","europe poland power","breathing hz"
"61889","taxis boston bos","prepay boston"
"61892","usa esta us-visa-waiver-program overland","enter esta"
"61895","food-and-drink southeast-asia oceania","pistachio nuts"
"61898","visas air-travel usa passports legal","fingerprints years"
"61914","uk-citizens dual-nationality colombian-citizens","colombia colombian"
"61924","air-travel safety","word mask"
"61925","israel passport-stamps german-citizens lebanese-citizens","german israeli"
"61926","airports international-travel lax","gate english"
"61929","air-travel price","sunday saturday"
"61935","uk trains tickets","reading oxford"
"61938","public-transport transportation maps rome atac","offline transportation"
"61941","safety asia silk-road","mqi east"
"61942","visas canada study eta","eta canada"
"61949","air-travel luggage rationale missed-flights","make bag"
"61954","visas schengen us-citizens eu","caught eu"
"61956","italy payment-cards rome","entrances mastercard"
"61962","health food-and-drink china","gastric outhouses"
"61968","usa us-visa-waiver-program uk-citizens land-borders","canada waiver"
"61979","culture museums iran nudism","uncensored iranian"
"61981","tickets airports airlines children","child infant"
"61984","london children","paddington grosvenor"
"61990","air-travel health price event-based-effects","virus zika"
"61994","food-and-drink vienna cafes","disabled coffeehouse"
"61999","luggage tips-and-tricks weather-and-climate sailing","plastic splashing"
"62000","luggage services air-china","china through"
"62001","visas schengen transit algerian-citizens","vienna algerian"
"62007","usa customs-and-immigration san-francisco los-angeles","sfo la"
"62010","health south-america insects zika","reaction virus"
"62014","passports india indian-citizens","aditya narasimha"
"62015","air-travel","cancelled sta"
"62016","visas usa","visa melbourne"
"62017","visas transit","uk mexico"
"62019","visas uk indian-citizens","shown uk"
"62026","internet","usb compatible"
"62033","visas transit costa-rica nicaraguan-citizens","nicaraguan sjo"
"62044","air-travel customs-and-immigration hand-luggage nepal prohibited-items","powder slush"
"62045","usa customs-and-immigration us-visa-waiver-program uk-citizens","retired year"
"62049","adventure portugal lisbon","lisbon abandoned"
"62052","customs-and-immigration luggage layovers russia svo","svo moscow"
"62053","visas uk indian-citizens ireland","ict dublin"
"62058","luggage airport-security hand-luggage","carry pc"
"62059","air-travel usa luggage american-airlines qatar-airways","class kgs"
"62060","georgia-country disputed-territories caucasus","georgia abkhazia"
"62067","visas schengen","gothenburg london"
"62069","usa canada indian-citizens","india toronto"
"62077","visas overstaying","mexico usa"
"62079","visas uk","answered gbp"
"62080","public-transport buses colombia","ibague tatacoa"
"62081","usa planning driving","march boston"
"62083","safety thailand phuket","airasia airline"
"62087","customs-and-immigration oak","handle efficient"
"62096","datv","exempt visa"
"62097","schengen passports","netherlands greece"
"62100","customs-and-immigration japan cruising","cruise japan"
"62102","transit","newark liberty"
"62106","trains airport-transfer paris cdg","montparnasse cdg"
"62111","safety australia security hostels rationale","dangerous average"
"62116","schengen europe tourist-visas marriages tunisian-citizens","marry italy"
"62123","air-travel","prague gatwick"
"62125","usa b1-b2-visas proof-of-funds","sister job"
"62132","germany italy","munich towns"
"62133","trains italy routes itineraries train-stations","regional trains"
"62135","visas air-travel usa canada","work canada"
"62136","trains event-based-effects copenhagen hamburg","class train"
"62137","hotels","climate conditioning"
"62150","visas indonesian-citizens bangladesh","indonesian bangladesh"
"62152","usa customs-and-immigration indian-citizens b1-b2-visas saudi-airlines","arabian saudi"
"62155","air-travel legal hand-luggage sport-equipment","luggage skateboard"
"62157","visas","australia africa"
"62159","china local-customs remote-locations","chinese han"
"62160","visas schengen cancellations","cancel visa"
"62162","australia local-customs remote-locations indigenous-peoples","springs alice"
"62165","usa b1-b2-visas","troubles expiring"
"62166","usa customs-and-immigration esta us-visa-waiver-program sudan","sudan passports"
"62169","visas uk customs-and-immigration visa-refusal","assessment egypt"
"62172","visas schengen","aed obtain"
"62173","visas schengen","bracket obtain"
"62178","visas tips-and-tricks marriages","marrying restrictions"
"62180","usa road-trips south-america family central-america","andrea america"
"62184","uk customs-and-immigration france solo-travel minors","lithuanian french"
"62185","air-travel compensation short-connection","delay suitcases"
